# Adobe-Japan1 IVSes
3402 E0100; Adobe-Japan1; CID+2122
5004 E0100; Adobe-Japan1; CID+2684
5005 E0100; Adobe-Japan1; CID+2685
5006 E0100; Adobe-Japan1; CID+2686
5007 E0100; Adobe-Japan1; CID+2687
5009 E0100; Adobe-Japan1; CID+2688
500A E0100; Adobe-Japan1; CID+2689
500B E0100; Adobe-Japan1; CID+2690
500C E0100; Adobe-Japan1; CID+2691
500D E0100; Adobe-Japan1; CID+2692
500E E0100; Adobe-Japan1; CID+2693
500F E0100; Adobe-Japan1; CID+2694
5010 E0100; Adobe-Japan1; CID+2695
5011 E0100; Adobe-Japan1; CID+2696
5012 E0100; Adobe-Japan1; CID+2697
5013 E0100; Adobe-Japan1; CID+2698
5014 E0100; Adobe-Japan1; CID+2699
5016 E0100; Adobe-Japan1; CID+2700
5017 E0100; Adobe-Japan1; CID+2701
5018 E0100; Adobe-Japan1; CID+2702
5019 E0100; Adobe-Japan1; CID+2703
501A E0100; Adobe-Japan1; CID+2704
501B E0100; Adobe-Japan1; CID+2705
501C E0100; Adobe-Japan1; CID+2706
501D E0100; Adobe-Japan1; CID+2707
501E E0100; Adobe-Japan1; CID+2708
501F E0100; Adobe-Japan1; CID+2709
5021 E0100; Adobe-Japan1; CID+2710
5022 E0100; Adobe-Japan1; CID+2711
5023 E0100; Adobe-Japan1; CID+2712
5024 E0100; Adobe-Japan1; CID+2713
5024 E0101; Adobe-Japan1; CID+16296
5025 E0100; Adobe-Japan1; CID+2714
5026 E0100; Adobe-Japan1; CID+16108
5026 E0101; Adobe-Japan1; CID+2715
5027 E0100; Adobe-Japan1; CID+2716
5028 E0100; Adobe-Japan1; CID+2717
5029 E0100; Adobe-Japan1; CID+2718
502A E0100; Adobe-Japan1; CID+2719
502B E0100; Adobe-Japan1; CID+2720
502C E0100; Adobe-Japan1; CID+2721
502D E0100; Adobe-Japan1; CID+2722
502E E0100; Adobe-Japan1; CID+2723
5030 E0100; Adobe-Japan1; CID+2724
5032 E0100; Adobe-Japan1; CID+2725
5033 E0100; Adobe-Japan1; CID+2726
5035 E0100; Adobe-Japan1; CID+2727
5036 E0100; Adobe-Japan1; CID+2728
5039 E0100; Adobe-Japan1; CID+2729
503B E0100; Adobe-Japan1; CID+2730
5040 E0100; Adobe-Japan1; CID+2731
5041 E0100; Adobe-Japan1; CID+2732
5042 E0100; Adobe-Japan1; CID+2733
5043 E0100; Adobe-Japan1; CID+2734
5045 E0100; Adobe-Japan1; CID+2735
5046 E0100; Adobe-Japan1; CID+2736
5047 E0100; Adobe-Japan1; CID+2737
5048 E0100; Adobe-Japan1; CID+2738
5049 E0100; Adobe-Japan1; CID+2739
5049 E0101; Adobe-Japan1; CID+16297
504A E0100; Adobe-Japan1; CID+2740
504C E0100; Adobe-Japan1; CID+2741
504E E0100; Adobe-Japan1; CID+2742
504F E0100; Adobe-Japan1; CID+2743
504F E0101; Adobe-Japan1; CID+16298
5050 E0100; Adobe-Japan1; CID+2744
5051 E0100; Adobe-Japan1; CID+2745
5052 E0100; Adobe-Japan1; CID+2746
5053 E0100; Adobe-Japan1; CID+2747
5055 E0100; Adobe-Japan1; CID+2748
5056 E0100; Adobe-Japan1; CID+2749
5056 E0101; Adobe-Japan1; CID+16299
5057 E0100; Adobe-Japan1; CID+2750
5059 E0100; Adobe-Japan1; CID+2751
505A E0100; Adobe-Japan1; CID+2752
505C E0100; Adobe-Japan1; CID+2753
505F E0100; Adobe-Japan1; CID+2754
5060 E0100; Adobe-Japan1; CID+2755
5062 E0100; Adobe-Japan1; CID+2756
5063 E0100; Adobe-Japan1; CID+2757
5065 E0100; Adobe-Japan1; CID+2758
5065 E0101; Adobe-Japan1; CID+16300
5066 E0100; Adobe-Japan1; CID+2759
5067 E0100; Adobe-Japan1; CID+2760
506A E0100; Adobe-Japan1; CID+2761
506C E0100; Adobe-Japan1; CID+2762
506D E0100; Adobe-Japan1; CID+2763
5070 E0100; Adobe-Japan1; CID+2764
5071 E0100; Adobe-Japan1; CID+2765
5072 E0100; Adobe-Japan1; CID+2766
5074 E0100; Adobe-Japan1; CID+2767
5075 E0100; Adobe-Japan1; CID+2768
5076 E0100; Adobe-Japan1; CID+2769
5077 E0100; Adobe-Japan1; CID+2770
5078 E0100; Adobe-Japan1; CID+2771
507D E0100; Adobe-Japan1; CID+2772
5080 E0100; Adobe-Japan1; CID+2773
5081 E0100; Adobe-Japan1; CID+2774
5083 E0100; Adobe-Japan1; CID+2775
5084 E0100; Adobe-Japan1; CID+2776
5085 E0100; Adobe-Japan1; CID+2777
5085 E0101; Adobe-Japan1; CID+16301
5086 E0100; Adobe-Japan1; CID+2778
5088 E0100; Adobe-Japan1; CID+2779
508A E0100; Adobe-Japan1; CID+2780
508D E0100; Adobe-Japan1; CID+2781
508E E0100; Adobe-Japan1; CID+2782
508F E0100; Adobe-Japan1; CID+2783
5090 E0100; Adobe-Japan1; CID+2784
5091 E0100; Adobe-Japan1; CID+2785
5091 E0101; Adobe-Japan1; CID+16302
5091 E0102; Adobe-Japan1; CID+16303
5092 E0100; Adobe-Japan1; CID+2786
5093 E0100; Adobe-Japan1; CID+2787
5094 E0100; Adobe-Japan1; CID+2788
5095 E0100; Adobe-Japan1; CID+2789
5096 E0100; Adobe-Japan1; CID+2790
5098 E0100; Adobe-Japan1; CID+2791
5099 E0100; Adobe-Japan1; CID+2792
509A E0100; Adobe-Japan1; CID+2793
509B E0100; Adobe-Japan1; CID+2794
509C E0100; Adobe-Japan1; CID+2795
509E E0100; Adobe-Japan1; CID+2796
509F E0100; Adobe-Japan1; CID+2797
50A0 E0100; Adobe-Japan1; CID+2798
50A1 E0100; Adobe-Japan1; CID+2799
50A2 E0100; Adobe-Japan1; CID+2800
50A3 E0100; Adobe-Japan1; CID+2801
50AA E0100; Adobe-Japan1; CID+2802
50AC E0100; Adobe-Japan1; CID+2803
50AD E0100; Adobe-Japan1; CID+2804
50AF E0100; Adobe-Japan1; CID+2805
50B0 E0100; Adobe-Japan1; CID+2806
50B1 E0100; Adobe-Japan1; CID+2807
50B2 E0100; Adobe-Japan1; CID+2808
50B3 E0100; Adobe-Japan1; CID+2809
50B4 E0100; Adobe-Japan1; CID+2810
50B5 E0100; Adobe-Japan1; CID+2811
50B7 E0100; Adobe-Japan1; CID+2812
50B9 E0100; Adobe-Japan1; CID+2813
50BA E0100; Adobe-Japan1; CID+2814
50BB E0100; Adobe-Japan1; CID+2815
50BD E0100; Adobe-Japan1; CID+2816
50BE E0100; Adobe-Japan1; CID+2817
50C0 E0100; Adobe-Japan1; CID+2818
50C2 E0100; Adobe-Japan1; CID+2819
50C3 E0100; Adobe-Japan1; CID+2820
50C4 E0100; Adobe-Japan1; CID+2821
50C5 E0100; Adobe-Japan1; CID+16109
50C5 E0101; Adobe-Japan1; CID+2822
50C7 E0100; Adobe-Japan1; CID+2823
50C9 E0100; Adobe-Japan1; CID+2824
50CA E0100; Adobe-Japan1; CID+2825
50CA E0101; Adobe-Japan1; CID+16304
50CA E0102; Adobe-Japan1; CID+16305
50CC E0100; Adobe-Japan1; CID+2826
50CD E0100; Adobe-Japan1; CID+2827
50CE E0100; Adobe-Japan1; CID+2828
50CF E0100; Adobe-Japan1; CID+2829
50CF E0101; Adobe-Japan1; CID+16306
50D0 E0100; Adobe-Japan1; CID+2830
50D1 E0100; Adobe-Japan1; CID+2831
50D3 E0100; Adobe-Japan1; CID+2832
50D4 E0100; Adobe-Japan1; CID+2833
50D5 E0100; Adobe-Japan1; CID+2834
50D6 E0100; Adobe-Japan1; CID+2835
50D8 E0100; Adobe-Japan1; CID+2836
50D9 E0100; Adobe-Japan1; CID+2837
50DA E0100; Adobe-Japan1; CID+2838
50DC E0100; Adobe-Japan1; CID+2839
50DD E0100; Adobe-Japan1; CID+2840
50DE E0100; Adobe-Japan1; CID+2841
50DF E0100; Adobe-Japan1; CID+2842
50E1 E0100; Adobe-Japan1; CID+2843
50E2 E0100; Adobe-Japan1; CID+2844
50E3 E0100; Adobe-Japan1; CID+2845
50E4 E0100; Adobe-Japan1; CID+2846
50E5 E0100; Adobe-Japan1; CID+2847
50E6 E0100; Adobe-Japan1; CID+2848
50E7 E0100; Adobe-Japan1; CID+2849
50E7 E0101; Adobe-Japan1; CID+15128
50E8 E0100; Adobe-Japan1; CID+2850
50E9 E0100; Adobe-Japan1; CID+2851
50ED E0100; Adobe-Japan1; CID+2852
50ED E0101; Adobe-Japan1; CID+16307
50EE E0100; Adobe-Japan1; CID+2853
50EF E0100; Adobe-Japan1; CID+2854
50F0 E0100; Adobe-Japan1; CID+2855
50F1 E0100; Adobe-Japan1; CID+2856
50F2 E0100; Adobe-Japan1; CID+2857
50F2 E0101; Adobe-Japan1; CID+16308
50F3 E0100; Adobe-Japan1; CID+2858
50F4 E0100; Adobe-Japan1; CID+2859
50F5 E0100; Adobe-Japan1; CID+2860
50F6 E0100; Adobe-Japan1; CID+2861
50F9 E0100; Adobe-Japan1; CID+2862
50FA E0100; Adobe-Japan1; CID+2863
50FB E0100; Adobe-Japan1; CID+2864
50FE E0100; Adobe-Japan1; CID+2865
5100 E0100; Adobe-Japan1; CID+2866
5101 E0100; Adobe-Japan1; CID+2867
5102 E0100; Adobe-Japan1; CID+2868
5103 E0100; Adobe-Japan1; CID+2869
5104 E0100; Adobe-Japan1; CID+2870
5106 E0100; Adobe-Japan1; CID+2871
5107 E0100; Adobe-Japan1; CID+2872
5108 E0100; Adobe-Japan1; CID+2873
5109 E0100; Adobe-Japan1; CID+2874
510B E0100; Adobe-Japan1; CID+2875
510C E0100; Adobe-Japan1; CID+2876
510D E0100; Adobe-Japan1; CID+2877
510E E0100; Adobe-Japan1; CID+2878
5110 E0100; Adobe-Japan1; CID+2879
5112 E0100; Adobe-Japan1; CID+2880
5114 E0100; Adobe-Japan1; CID+2881
5115 E0100; Adobe-Japan1; CID+2882
5116 E0100; Adobe-Japan1; CID+2883
5117 E0100; Adobe-Japan1; CID+2884
5118 E0100; Adobe-Japan1; CID+2885
5119 E0100; Adobe-Japan1; CID+2886
511A E0100; Adobe-Japan1; CID+2887
511A E0101; Adobe-Japan1; CID+16309
511B E0100; Adobe-Japan1; CID+2888
511C E0100; Adobe-Japan1; CID+2889
511D E0100; Adobe-Japan1; CID+2890
511E E0100; Adobe-Japan1; CID+2891
511F E0100; Adobe-Japan1; CID+2892
5121 E0100; Adobe-Japan1; CID+2893
5123 E0100; Adobe-Japan1; CID+2894
5127 E0100; Adobe-Japan1; CID+2895
5128 E0100; Adobe-Japan1; CID+2896
512A E0100; Adobe-Japan1; CID+2897
512C E0100; Adobe-Japan1; CID+2898
512D E0100; Adobe-Japan1; CID+2899
512F E0100; Adobe-Japan1; CID+2900
5131 E0100; Adobe-Japan1; CID+2901
5132 E0100; Adobe-Japan1; CID+16110
5132 E0101; Adobe-Japan1; CID+2902
5133 E0100; Adobe-Japan1; CID+2903
5134 E0100; Adobe-Japan1; CID+2904
5135 E0100; Adobe-Japan1; CID+2905
5137 E0100; Adobe-Japan1; CID+2906
5138 E0100; Adobe-Japan1; CID+2907
5139 E0100; Adobe-Japan1; CID+2908
513A E0100; Adobe-Japan1; CID+2909
513B E0100; Adobe-Japan1; CID+2910
513C E0100; Adobe-Japan1; CID+2911
513F E0100; Adobe-Japan1; CID+2912
5140 E0100; Adobe-Japan1; CID+2913
5141 E0100; Adobe-Japan1; CID+2914
5142 E0100; Adobe-Japan1; CID+2915
5143 E0100; Adobe-Japan1; CID+2916
5144 E0100; Adobe-Japan1; CID+2917
5145 E0100; Adobe-Japan1; CID+2918
5146 E0100; Adobe-Japan1; CID+2919
5146 E0101; Adobe-Japan1; CID+16310
5147 E0100; Adobe-Japan1; CID+2920
5148 E0100; Adobe-Japan1; CID+2921
5149 E0100; Adobe-Japan1; CID+2922
514A E0100; Adobe-Japan1; CID+2923
514B E0100; Adobe-Japan1; CID+2924
514C E0100; Adobe-Japan1; CID+2925
514D E0100; Adobe-Japan1; CID+2926
514D E0101; Adobe-Japan1; CID+15129
514E E0100; Adobe-Japan1; CID+16111
514E E0101; Adobe-Japan1; CID+2927
514F E0100; Adobe-Japan1; CID+2928
5150 E0100; Adobe-Japan1; CID+2929
5152 E0100; Adobe-Japan1; CID+2930
5153 E0100; Adobe-Japan1; CID+2931
5154 E0100; Adobe-Japan1; CID+16056
5154 E0101; Adobe-Japan1; CID+2932
5154 E0102; Adobe-Japan1; CID+16311
5155 E0100; Adobe-Japan1; CID+2933
5157 E0100; Adobe-Japan1; CID+2934
5158 E0100; Adobe-Japan1; CID+2935
515A E0100; Adobe-Japan1; CID+2936
515C E0100; Adobe-Japan1; CID+2937
515F E0100; Adobe-Japan1; CID+2938
5160 E0100; Adobe-Japan1; CID+2939
5162 E0100; Adobe-Japan1; CID+2940
5164 E0100; Adobe-Japan1; CID+2941
5165 E0100; Adobe-Japan1; CID+2942
5166 E0100; Adobe-Japan1; CID+2943
5167 E0100; Adobe-Japan1; CID+2944
5168 E0100; Adobe-Japan1; CID+2945
5168 E0101; Adobe-Japan1; CID+16312
5169 E0100; Adobe-Japan1; CID+2946
516A E0100; Adobe-Japan1; CID+2947
516B E0100; Adobe-Japan1; CID+2948
516B E0101; Adobe-Japan1; CID+16313
516C E0100; Adobe-Japan1; CID+2949
516C E0101; Adobe-Japan1; CID+16314
516D E0100; Adobe-Japan1; CID+2950
516E E0100; Adobe-Japan1; CID+2951
5171 E0100; Adobe-Japan1; CID+2952
5173 E0100; Adobe-Japan1; CID+2953
5174 E0100; Adobe-Japan1; CID+2954
5175 E0100; Adobe-Japan1; CID+2955
5176 E0100; Adobe-Japan1; CID+2956
5177 E0100; Adobe-Japan1; CID+2957
5177 E0101; Adobe-Japan1; CID+16315
5178 E0100; Adobe-Japan1; CID+2958
5179 E0100; Adobe-Japan1; CID+2959
517B E0100; Adobe-Japan1; CID+2960
517C E0100; Adobe-Japan1; CID+2961
517C E0101; Adobe-Japan1; CID+16316
517E E0100; Adobe-Japan1; CID+2962
5180 E0100; Adobe-Japan1; CID+2963
5182 E0100; Adobe-Japan1; CID+2964
5183 E0100; Adobe-Japan1; CID+2965
5184 E0100; Adobe-Japan1; CID+2966
5185 E0100; Adobe-Japan1; CID+2967
5186 E0100; Adobe-Japan1; CID+2968
5189 E0100; Adobe-Japan1; CID+2969
5189 E0101; Adobe-Japan1; CID+16317
518A E0100; Adobe-Japan1; CID+2970
518B E0100; Adobe-Japan1; CID+2971
518C E0100; Adobe-Japan1; CID+2972
518D E0100; Adobe-Japan1; CID+16057
518D E0101; Adobe-Japan1; CID+2973
518E E0100; Adobe-Japan1; CID+2974
518F E0100; Adobe-Japan1; CID+2975
5190 E0100; Adobe-Japan1; CID+2976
5191 E0100; Adobe-Japan1; CID+2977
5192 E0100; Adobe-Japan1; CID+2978
5192 E0101; Adobe-Japan1; CID+16318
5193 E0100; Adobe-Japan1; CID+2979
5193 E0101; Adobe-Japan1; CID+16319
5195 E0100; Adobe-Japan1; CID+16075
5195 E0101; Adobe-Japan1; CID+2980
5195 E0102; Adobe-Japan1; CID+16320
5196 E0100; Adobe-Japan1; CID+2981
5197 E0100; Adobe-Japan1; CID+2982
5198 E0100; Adobe-Japan1; CID+2983
5199 E0100; Adobe-Japan1; CID+2984
519D E0100; Adobe-Japan1; CID+2985
51A0 E0100; Adobe-Japan1; CID+2986
51A1 E0100; Adobe-Japan1; CID+2987
51A2 E0100; Adobe-Japan1; CID+2988
51A3 E0100; Adobe-Japan1; CID+2989
51A4 E0100; Adobe-Japan1; CID+16112
51A4 E0101; Adobe-Japan1; CID+2990
51A5 E0100; Adobe-Japan1; CID+2991
51A6 E0100; Adobe-Japan1; CID+2992
51A8 E0100; Adobe-Japan1; CID+2993
51A9 E0100; Adobe-Japan1; CID+2994
51AA E0100; Adobe-Japan1; CID+2995
51AB E0100; Adobe-Japan1; CID+2996
51AC E0100; Adobe-Japan1; CID+16058
51AC E0101; Adobe-Japan1; CID+2997
51AD E0100; Adobe-Japan1; CID+2998
51B0 E0100; Adobe-Japan1; CID+2999
51B1 E0100; Adobe-Japan1; CID+3000
51B2 E0100; Adobe-Japan1; CID+3001
51B3 E0100; Adobe-Japan1; CID+3002
51B4 E0100; Adobe-Japan1; CID+3003
51B4 E0101; Adobe-Japan1; CID+16321
51B4 E0102; Adobe-Japan1; CID+16322
51B5 E0100; Adobe-Japan1; CID+3004
51B6 E0100; Adobe-Japan1; CID+3005
51B7 E0100; Adobe-Japan1; CID+3006
51B8 E0100; Adobe-Japan1; CID+3007
51BA E0100; Adobe-Japan1; CID+3008
51BC E0100; Adobe-Japan1; CID+3009
51BD E0100; Adobe-Japan1; CID+3010
51BE E0100; Adobe-Japan1; CID+3011
51BF E0100; Adobe-Japan1; CID+3012
51C2 E0100; Adobe-Japan1; CID+3013
51C3 E0100; Adobe-Japan1; CID+3014
51C4 E0100; Adobe-Japan1; CID+3015
51C5 E0100; Adobe-Japan1; CID+3016
51C6 E0100; Adobe-Japan1; CID+3017
51C8 E0100; Adobe-Japan1; CID+3018
51C9 E0100; Adobe-Japan1; CID+3019
51CA E0100; Adobe-Japan1; CID+3020
51CB E0100; Adobe-Japan1; CID+3021
51CB E0101; Adobe-Japan1; CID+16323
51CC E0100; Adobe-Japan1; CID+3022
51CD E0100; Adobe-Japan1; CID+3023
51CF E0100; Adobe-Japan1; CID+3024
51D1 E0100; Adobe-Japan1; CID+3025
51D2 E0100; Adobe-Japan1; CID+3026
51D3 E0100; Adobe-Japan1; CID+3027
51D4 E0100; Adobe-Japan1; CID+3028
51D5 E0100; Adobe-Japan1; CID+3029
51D6 E0100; Adobe-Japan1; CID+3030
51D8 E0100; Adobe-Japan1; CID+3031
51DB E0100; Adobe-Japan1; CID+3032
51DB E0101; Adobe-Japan1; CID+16324
51DC E0100; Adobe-Japan1; CID+3033
51DD E0100; Adobe-Japan1; CID+3034
51DE E0100; Adobe-Japan1; CID+3035
51DE E0101; Adobe-Japan1; CID+15102
51DE E0102; Adobe-Japan1; CID+16325
51DE E0103; Adobe-Japan1; CID+16326
51DE E0104; Adobe-Japan1; CID+16327
51DF E0100; Adobe-Japan1; CID+3036
51E0 E0100; Adobe-Japan1; CID+3037
51E1 E0100; Adobe-Japan1; CID+3038
51E1 E0101; Adobe-Japan1; CID+16328
51E2 E0100; Adobe-Japan1; CID+3039
51E5 E0100; Adobe-Japan1; CID+3040
51E6 E0100; Adobe-Japan1; CID+3041
51E7 E0100; Adobe-Japan1; CID+3042
51E9 E0100; Adobe-Japan1; CID+3043
51EA E0100; Adobe-Japan1; CID+3044
51EC E0100; Adobe-Japan1; CID+3045
51ED E0100; Adobe-Japan1; CID+3046
51EE E0100; Adobe-Japan1; CID+3047
51F0 E0100; Adobe-Japan1; CID+3048
51F1 E0100; Adobe-Japan1; CID+3049
51F2 E0100; Adobe-Japan1; CID+3050
51F3 E0100; Adobe-Japan1; CID+3051
51F4 E0100; Adobe-Japan1; CID+3052
51F5 E0100; Adobe-Japan1; CID+3053
51F6 E0100; Adobe-Japan1; CID+3054
51F7 E0100; Adobe-Japan1; CID+3055
51F8 E0100; Adobe-Japan1; CID+3056
51F9 E0100; Adobe-Japan1; CID+3057
51FA E0100; Adobe-Japan1; CID+3058
51FD E0100; Adobe-Japan1; CID+3059
51FD E0101; Adobe-Japan1; CID+16329
51FE E0100; Adobe-Japan1; CID+3060
5200 E0100; Adobe-Japan1; CID+3061
5201 E0100; Adobe-Japan1; CID+3062
5202 E0100; Adobe-Japan1; CID+3063
5203 E0100; Adobe-Japan1; CID+3064
5203 E0101; Adobe-Japan1; CID+16330
5204 E0100; Adobe-Japan1; CID+3065
5205 E0100; Adobe-Japan1; CID+3066
5206 E0100; Adobe-Japan1; CID+3067
5206 E0101; Adobe-Japan1; CID+16331
5207 E0100; Adobe-Japan1; CID+3068
5208 E0100; Adobe-Japan1; CID+3069
520A E0100; Adobe-Japan1; CID+3070
520B E0100; Adobe-Japan1; CID+3071
520E E0100; Adobe-Japan1; CID+3072
5211 E0100; Adobe-Japan1; CID+3073
5212 E0100; Adobe-Japan1; CID+3074
5213 E0100; Adobe-Japan1; CID+3075
5214 E0100; Adobe-Japan1; CID+3076
5215 E0100; Adobe-Japan1; CID+3077
5216 E0100; Adobe-Japan1; CID+3078
5217 E0100; Adobe-Japan1; CID+3079
5218 E0100; Adobe-Japan1; CID+3080
521D E0100; Adobe-Japan1; CID+3081
5222 E0100; Adobe-Japan1; CID+3082
5224 E0100; Adobe-Japan1; CID+3083
5224 E0101; Adobe-Japan1; CID+16332
5225 E0100; Adobe-Japan1; CID+3084
5226 E0100; Adobe-Japan1; CID+3085
5227 E0100; Adobe-Japan1; CID+3086
5228 E0100; Adobe-Japan1; CID+3087
5229 E0100; Adobe-Japan1; CID+3088
522A E0100; Adobe-Japan1; CID+3089
522B E0100; Adobe-Japan1; CID+3090
522E E0100; Adobe-Japan1; CID+3091
5230 E0100; Adobe-Japan1; CID+3092
5231 E0100; Adobe-Japan1; CID+3093
5232 E0100; Adobe-Japan1; CID+3094
5233 E0100; Adobe-Japan1; CID+3095
5235 E0100; Adobe-Japan1; CID+3096
5236 E0100; Adobe-Japan1; CID+3097
5237 E0100; Adobe-Japan1; CID+3098
5238 E0100; Adobe-Japan1; CID+3099
5238 E0101; Adobe-Japan1; CID+16333
5239 E0100; Adobe-Japan1; CID+3100
523A E0100; Adobe-Japan1; CID+3101
523B E0100; Adobe-Japan1; CID+3102
523C E0100; Adobe-Japan1; CID+3103
5243 E0100; Adobe-Japan1; CID+3104
5244 E0100; Adobe-Japan1; CID+3105
5245 E0100; Adobe-Japan1; CID+3106
5247 E0100; Adobe-Japan1; CID+3107
5249 E0100; Adobe-Japan1; CID+3108
524A E0100; Adobe-Japan1; CID+3109
524A E0101; Adobe-Japan1; CID+16334
524B E0100; Adobe-Japan1; CID+3110
524C E0100; Adobe-Japan1; CID+3111
524D E0100; Adobe-Japan1; CID+3112
524D E0101; Adobe-Japan1; CID+16335
524F E0100; Adobe-Japan1; CID+3113
5254 E0100; Adobe-Japan1; CID+3114
5255 E0100; Adobe-Japan1; CID+3115
5256 E0100; Adobe-Japan1; CID+3116
5257 E0100; Adobe-Japan1; CID+3117
5258 E0100; Adobe-Japan1; CID+3118
525A E0100; Adobe-Japan1; CID+3119
525B E0100; Adobe-Japan1; CID+3120
525C E0100; Adobe-Japan1; CID+3121
525D E0100; Adobe-Japan1; CID+3122
525E E0100; Adobe-Japan1; CID+3123
525F E0100; Adobe-Japan1; CID+3124
5260 E0100; Adobe-Japan1; CID+3125
5261 E0100; Adobe-Japan1; CID+3126
5263 E0100; Adobe-Japan1; CID+3127
5264 E0100; Adobe-Japan1; CID+3128
5264 E0101; Adobe-Japan1; CID+16336
5265 E0100; Adobe-Japan1; CID+3129
5266 E0100; Adobe-Japan1; CID+3130
5269 E0100; Adobe-Japan1; CID+3131
526A E0100; Adobe-Japan1; CID+3132
526C E0100; Adobe-Japan1; CID+3133
526E E0100; Adobe-Japan1; CID+3134
526F E0100; Adobe-Japan1; CID+3135
5270 E0100; Adobe-Japan1; CID+3136
5271 E0100; Adobe-Japan1; CID+3137
5271 E0101; Adobe-Japan1; CID+16337
5272 E0100; Adobe-Japan1; CID+16059
5272 E0101; Adobe-Japan1; CID+3138
5272 E0102; Adobe-Japan1; CID+16338
5273 E0100; Adobe-Japan1; CID+3139
5274 E0100; Adobe-Japan1; CID+3140
5275 E0100; Adobe-Japan1; CID+3141
5275 E0101; Adobe-Japan1; CID+16339
5277 E0100; Adobe-Japan1; CID+3142
5278 E0100; Adobe-Japan1; CID+3143
5279 E0100; Adobe-Japan1; CID+3144
527D E0100; Adobe-Japan1; CID+3145
527F E0100; Adobe-Japan1; CID+3146
5280 E0100; Adobe-Japan1; CID+3147
5282 E0100; Adobe-Japan1; CID+3148
5283 E0100; Adobe-Japan1; CID+3149
5284 E0100; Adobe-Japan1; CID+3150
5285 E0100; Adobe-Japan1; CID+3151
5287 E0100; Adobe-Japan1; CID+3152
5288 E0100; Adobe-Japan1; CID+3153
5289 E0100; Adobe-Japan1; CID+3154
528A E0100; Adobe-Japan1; CID+3155
528C E0100; Adobe-Japan1; CID+3156
528D E0100; Adobe-Japan1; CID+3157
528D E0101; Adobe-Japan1; CID+16340
5291 E0100; Adobe-Japan1; CID+3158
5292 E0100; Adobe-Japan1; CID+3159
5293 E0100; Adobe-Japan1; CID+3160
5294 E0100; Adobe-Japan1; CID+3161
5295 E0100; Adobe-Japan1; CID+3162
5296 E0100; Adobe-Japan1; CID+3163
5297 E0100; Adobe-Japan1; CID+3164
5298 E0100; Adobe-Japan1; CID+3165
529A E0100; Adobe-Japan1; CID+3166
529B E0100; Adobe-Japan1; CID+3167
529C E0100; Adobe-Japan1; CID+3168
529F E0100; Adobe-Japan1; CID+3169
52A0 E0100; Adobe-Japan1; CID+3170
52A3 E0100; Adobe-Japan1; CID+3171
52A4 E0100; Adobe-Japan1; CID+3172
52A5 E0100; Adobe-Japan1; CID+3173
52A6 E0100; Adobe-Japan1; CID+3174
52A7 E0100; Adobe-Japan1; CID+3175
52A9 E0100; Adobe-Japan1; CID+3176
52AA E0100; Adobe-Japan1; CID+3177
52AB E0100; Adobe-Japan1; CID+3178
52AC E0100; Adobe-Japan1; CID+3179
52AD E0100; Adobe-Japan1; CID+3180
52AF E0100; Adobe-Japan1; CID+3181
52B0 E0100; Adobe-Japan1; CID+3182
52B1 E0100; Adobe-Japan1; CID+3183
52B4 E0100; Adobe-Japan1; CID+3184
52B5 E0100; Adobe-Japan1; CID+3185
52B6 E0100; Adobe-Japan1; CID+3186
52B7 E0100; Adobe-Japan1; CID+3187
52B8 E0100; Adobe-Japan1; CID+3188
52B9 E0100; Adobe-Japan1; CID+3189
52BA E0100; Adobe-Japan1; CID+3190
52BB E0100; Adobe-Japan1; CID+3191
52BC E0100; Adobe-Japan1; CID+3192
52BD E0100; Adobe-Japan1; CID+3193
52BE E0100; Adobe-Japan1; CID+3194
52C0 E0100; Adobe-Japan1; CID+3195
52C1 E0100; Adobe-Japan1; CID+3196
52C3 E0100; Adobe-Japan1; CID+3197
52C4 E0100; Adobe-Japan1; CID+3198
52C5 E0100; Adobe-Japan1; CID+3199
52C6 E0100; Adobe-Japan1; CID+3200
52C7 E0100; Adobe-Japan1; CID+3201
52C7 E0101; Adobe-Japan1; CID+16341
52C8 E0100; Adobe-Japan1; CID+3202
52C9 E0100; Adobe-Japan1; CID+15130
52C9 E0101; Adobe-Japan1; CID+3203
52CA E0100; Adobe-Japan1; CID+3204
52CC E0100; Adobe-Japan1; CID+3205
52CD E0100; Adobe-Japan1; CID+3206
52CF E0100; Adobe-Japan1; CID+3207
52D0 E0100; Adobe-Japan1; CID+3208
52D1 E0100; Adobe-Japan1; CID+3209
52D2 E0100; Adobe-Japan1; CID+3210
52D4 E0100; Adobe-Japan1; CID+3211
52D5 E0100; Adobe-Japan1; CID+3212
52D6 E0100; Adobe-Japan1; CID+3213
52D7 E0100; Adobe-Japan1; CID+3214
52D7 E0101; Adobe-Japan1; CID+16342
52D8 E0100; Adobe-Japan1; CID+3215
52D9 E0100; Adobe-Japan1; CID+3216
52DB E0100; Adobe-Japan1; CID+3217
52DC E0100; Adobe-Japan1; CID+3218
52DD E0100; Adobe-Japan1; CID+3219
52DD E0101; Adobe-Japan1; CID+16343
52DE E0100; Adobe-Japan1; CID+3220
52DF E0100; Adobe-Japan1; CID+3221
52E0 E0100; Adobe-Japan1; CID+3222
52E1 E0100; Adobe-Japan1; CID+3223
52E2 E0100; Adobe-Japan1; CID+3224
52E2 E0101; Adobe-Japan1; CID+16031
52E3 E0100; Adobe-Japan1; CID+3225
52E4 E0100; Adobe-Japan1; CID+3226
